Artist Name,Track Name,Popularity,Explicit,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Mode,Release Year,Duration,Clusters
Burning Spear,Identity,13,Clean,0.769,0.524,B,0.6919717836748405,0.246,0.509,0.396,0.574,97.0,Major,2012,4.550666666666666,Cluster 4
Burning Spear,Jah Is My Driver/ Slavery Days,27,Clean,0.75,0.553,A#/Bb,0.7266220511097905,0.0722,0.294,0.634,0.807,80.0,Major,2012,12.348,Cluster 4
Burning Spear,The Youth,12,Clean,0.819,0.6,G,0.7808583757525646,0.0802,0.000799,0.0569,0.647,130.0,Major,2011,3.1917833333333334,Cluster 3
Burning Spear,Jah No Dead (Disco Mix),11,Clean,0.753,0.462,A#/Bb,0.678096173225498,0.0353,0.00489,0.104,0.56,123.0,Minor,2011,7.149333333333334,Cluster 2
Burning Spear,Slavery (Jungle Dub Mix),9,Clean,0.733,0.633,A,0.7583783364770936,0.344,0.0189,0.102,0.591,132.0,Major,2011,6.32,Cluster 1
Burning Spear,Jomo,7,Clean,0.762,0.474,A#/Bb,0.7509883465543525,0.109,0.00633,0.131,0.492,88.0,Minor,2011,3.110216666666666,Cluster 2
Burning Spear,Mr. Rodney,12,Clean,0.77,0.72,C#/Db,0.8412444122890881,0.105,0.118,0.0712,0.796,75.0,Major,2011,3.2911166666666665,Cluster 3
Burning Spear,Spear Burning,9,Clean,0.747,0.492,C#/Db,0.8148368259218108,0.295,0.0298,0.0897,0.66,88.0,Major,2011,3.346883333333333,Cluster 2
Burning Spear,Free,18,Clean,0.877,0.475,E,0.7218934911242603,0.0506,0.0343,0.0665,0.82,137.0,Minor,2011,2.729783333333333,Cluster 2
Burning Spear,Mandela Marcus (Unreleased Version),8,Clean,0.651,0.513,A#/Bb,0.6940130745975556,0.0448,0.354,0.1,0.703,173.0,Major,2011,6.39955,Cluster 2
Burning Spear,Free Black People,11,Clean,0.833,0.477,E,0.7618149401824242,0.0735,0.245,0.0751,0.703,136.0,Minor,2011,2.810666666666666,Cluster 2
Burning Spear,Natural (Version),11,Clean,0.737,0.522,B,0.7313247719697166,0.042,0.000135,0.337,0.583,138.0,Minor,2011,5.193116666666667,Cluster 2
Burning Spear,Clean,8,Clean,0.956,0.532,A,0.754735019766931,0.0777,0.685,0.216,0.977,133.0,Major,2011,2.48355,Cluster 4
Burning Spear,Institution (Disco Mix),12,Clean,0.762,0.564,B,0.7729774424433478,0.0398,0.000384,0.118,0.626,139.0,Minor,2011,6.311333333333334,Cluster 3
Burning Spear,Dub Man,10,Clean,0.775,0.488,G,0.7643730136172192,0.313,0.0687,0.125,0.477,127.0,Major,2011,5.094216666666667,Cluster 2
Burning Spear,Walking (Version),23,Clean,0.799,0.576,B,0.7312214154673006,0.0622,0.0068,0.105,0.328,133.0,Major,2011,3.198,Cluster 2
Burning Spear,One Or Two,10,Clean,0.892,0.642,F#/Gb,0.7279656856411979,0.164,0.00446,0.0963,0.961,119.0,Major,2011,2.66,Cluster 3
Burning Spear,Traveling,17,Clean,0.803,0.637,C#/Db,0.8247848892793468,0.326,0.269,0.0931,0.812,133.0,Minor,2011,3.14,Cluster 3
Burning Spear,Peace,7,Clean,0.572,0.677,D,0.6246867006020516,0.0313,0.000334,0.973,0.788,146.0,Major,2012,7.52,Cluster 1
Burning Spear,Mi Gi Dem,7,Clean,0.614,0.622,B,0.6611198677036769,0.0789,0.0053,0.989,0.757,155.0,Major,2012,5.837783333333333,Cluster 1
Burning Spear,Jah Kingdom,8,Clean,0.623,0.653,C#/Db,0.648458696157722,0.0629,0.000438,0.998,0.555,94.0,Minor,2012,5.778883333333333,Cluster 1
Burning Spear,Great Man,7,Clean,0.588,0.55,B,0.6556936513268391,0.106,0.000284,0.993,0.561,150.0,Major,2012,4.967783333333333,Cluster 1
Burning Spear,Mek We Dweet,11,Clean,0.66,0.567,B,0.6517144259838247,0.0666,0.0086,0.68,0.861,78.0,Major,2012,3.453333333333333,Cluster 1
Burning Spear,Take A Look,7,Clean,0.648,0.65,G,0.6817394899356606,0.0742,0.0592,0.992,0.547,102.0,Major,2012,10.35445,Cluster 1
Burning Spear,Come Come,13,Clean,0.553,0.656,G#/Ab,0.6292343867083537,0.0583,0.000783,0.999,0.763,155.0,Major,2012,6.379333333333333,Cluster 1
Burning Spear,I Stand Strong,9,Clean,0.646,0.606,C,0.6472700963799385,0.0331,0.000241,0.757,0.742,98.0,Major,2012,5.043333333333333,Cluster 1
Burning Spear,The Sun,10,Clean,0.602,0.629,F#/Gb,0.6763907909356347,0.0605,0.00106,0.987,0.387,77.0,Major,2012,5.95845,Cluster 1
Burning Spear,"Red, Gold and Green",13,Clean,0.677,0.431,G,0.6370636417663627,0.0702,0.0708,0.758,0.596,77.0,Major,2012,13.37845,Cluster 2
Burning Spear,Slavery Days,12,Clean,0.671,0.446,A#/Bb,0.6537557169065398,0.0443,0.373,0.926,0.753,82.0,Major,2013,6.533333333333333,Cluster 4
Burning Spear,Social Living,0,Clean,0.724,0.53,C,0.6406036019741091,0.162,0.0143,0.0585,0.829,131.0,Major,2021,3.017783333333333,Cluster 2
Burning Spear,We Go Deh,15,Clean,0.758,0.496,E,0.7238572646701635,0.0878,0.233,0.975,0.76,79.0,Minor,2012,6.4748833333333335,Cluster 1
Burning Spear,Creation Rebel,18,Clean,0.671,0.564,G,0.6590527376553577,0.0568,0.471,0.108,0.961,166.0,Major,2013,5.833116666666666,Cluster 4
Burning Spear,Foggy Dub,7,Clean,0.606,0.168,C#/Db,0.5412521640267693,0.0706,0.0136,0.0579,0.764,75.0,Major,2009,3.7106666666666666,Cluster 2
Burning Spear,As It Is,14,Clean,0.839,0.591,G,0.6820495594429085,0.0512,0.0252,0.0527,0.963,132.0,Minor,2009,4.85845,Cluster 3
Burning Spear,The Sun - Live 1982,4,Clean,0.63,0.374,G,0.5285651533552105,0.0612,0.298,0.84,0.671,75.0,Major,2020,4.498516666666666,Cluster 4
Burning Spear,Ethiopians Live It Out - Live 1982,7,Clean,0.793,0.391,D#/Eb,0.5305289269011136,0.0426,0.644,0.839,0.89,131.0,Major,2020,6.430283333333334,Cluster 4
Burning Spear,Spear Burning - Live 1982,6,Clean,0.773,0.296,A,0.5137334952585204,0.0552,0.574,0.926,0.812,134.0,Major,2020,6.313166666666667,Cluster 4
Burning Spear,Burning Band Introduction - Live 1982,5,Clean,0.673,0.337,C#/Db,0.5424666029301568,0.0916,0.56,0.63,0.619,149.0,Major,2020,6.3440666666666665,Cluster 4
Burning Spear,Follow Marcus Garvey - Live 1980,4,Clean,0.644,0.28,E,0.5475827497997467,0.111,0.153,0.94,0.849,79.0,Minor,2020,8.452583333333333,Cluster 2
Burning Spear,Bad To Worst - Live 1980,5,Clean,0.697,0.307,G,0.5236815586160564,0.0827,0.202,0.856,0.761,78.0,Major,2020,6.950116666666666,Cluster 2
Burning Spear,Door Peep - Live 1980,6,Clean,0.692,0.191,E,0.4744838634660602,0.268,0.0834,0.934,0.334,124.0,Minor,2020,10.968616666666666,Cluster 2
Burning Spear,The Sun - Live 1980,6,Clean,0.657,0.37,G,0.5628536730317046,0.346,0.155,0.667,0.8,80.0,Major,2020,7.732916666666667,Cluster 2
Burning Spear,Traveling - Live 1980,6,Clean,0.784,0.297,D,0.4843544094467843,0.45,0.274,0.109,0.778,135.0,Major,2020,8.982883333333334,Cluster 2
Burning Spear,Institution - Live 1980,6,Clean,0.748,0.331,B,0.5487196713263223,0.243,0.464,0.991,0.811,133.0,Minor,2020,6.782933333333333,Cluster 4
Burning Spear,African Postman - Live 1980,7,Clean,0.742,0.278,G,0.517350972843079,0.407,0.219,0.987,0.701,144.0,Major,2020,5.815966666666666,Cluster 2
Burning Spear,Foggy Road - Live 1980,7,Clean,0.802,0.221,F#/Gb,0.5064210227125914,0.477,0.304,0.733,0.667,125.0,Major,2020,5.74935,Cluster 2
Burning Spear,Old Marcus Garvey - Live 1980,6,Clean,0.809,0.222,C,0.5535774269398723,0.275,0.129,0.478,0.595,126.0,Major,2020,5.132866666666667,Cluster 2
Burning Spear,Slavery Days - Live 1980,6,Clean,0.77,0.268,A#/Bb,0.5529572879253766,0.0954,0.454,0.982,0.757,130.0,Major,2020,4.0662,Cluster 4
Burning Spear,Columbus - Live 1980,9,Clean,0.794,0.294,G,0.5258262060411876,0.35,0.237,0.115,0.833,78.0,Major,2020,5.050133333333333,Cluster 2
Burning Spear,Nyah Keith - Live 1980,7,Clean,0.744,0.41,D,0.5549210614712797,0.284,0.46,0.941,0.898,83.0,Major,2020,5.88345,Cluster 4
Burning Spear,Spear Burning Dub - Live 1980,9,Clean,0.68,0.332,B,0.4805818971086018,0.129,0.0354,0.702,0.898,81.0,Minor,2020,8.406433333333334,Cluster 2
Burning Spear,Door Peep - Live,6,Clean,0.678,0.183,E,0.4581793752099428,0.303,0.101,0.932,0.366,129.0,Minor,2021,10.7973,Cluster 2
Burning Spear,The Sun - Live,7,Clean,0.709,0.366,G,0.5524146662876928,0.287,0.165,0.0482,0.829,81.0,Major,2021,7.265866666666667,Cluster 2
Burning Spear,Travelling - Live,7,Clean,0.828,0.295,D,0.4846644789540322,0.479,0.296,0.676,0.825,135.0,Major,2021,7.310016666666667,Cluster 2
Burning Spear,He Prayed - Live,8,Clean,0.75,0.313,B,0.5313299397948372,0.208,0.441,0.991,0.829,133.0,Minor,2021,6.775683333333333,Cluster 4
Burning Spear,African Postman - Live,7,Clean,0.748,0.265,G,0.5039663057802124,0.377,0.238,0.678,0.719,144.0,Major,2021,5.792116666666667,Cluster 2
Burning Spear,Foggy Road - Live,8,Clean,0.759,0.212,F#/Gb,0.4916410428671093,0.464,0.342,0.93,0.67,63.0,Major,2021,5.637366666666667,Cluster 2
Burning Spear,Old Marcus Garvey - Live,8,Clean,0.795,0.226,C,0.5400377251233819,0.297,0.151,0.194,0.619,126.0,Major,2021,5.0766333333333336,Cluster 2
Burning Spear,Slavery Days - Live,8,Clean,0.777,0.267,A#/Bb,0.5330611612103046,0.087,0.445,0.979,0.737,130.0,Major,2021,4.083066666666666,Cluster 4
Burning Spear,Columbus - Live,8,Clean,0.79,0.272,G,0.509986822045942,0.41,0.283,0.0948,0.832,78.0,Major,2021,4.983333333333333,Cluster 2
Burning Spear,Nyah Keith - Live,9,Clean,0.759,0.402,D,0.5412263249011653,0.273,0.481,0.645,0.904,83.0,Major,2021,5.751616666666667,Cluster 4
Burning Spear,Follow Marcus Garvey - Live,9,Clean,0.597,0.262,E,0.532156791814165,0.157,0.17,0.131,0.824,78.0,Minor,2021,8.205266666666667,Cluster 2
Burning Spear,Bad To Worst - Live,11,Clean,0.698,0.293,G,0.504586444794708,0.112,0.199,0.936,0.759,77.0,Major,2021,6.971383333333334,Cluster 2
Burning Spear,Old Marcus Garvey - Live 1982,4,Clean,0.719,0.362,C,0.5617167515051291,0.039,0.273,0.722,0.542,137.0,Major,2020,5.28785,Cluster 2
Burning Spear,Bad To Worse - Live 1982,5,Clean,0.574,0.355,C,0.5619234645099609,0.0471,0.313,0.984,0.582,147.0,Minor,2020,6.483833333333333,Cluster 4
Burning Spear,She's Mine - Live 1982,5,Clean,0.681,0.426,A,0.5921810805922327,0.0572,0.502,0.184,0.563,141.0,Minor,2020,7.308866666666667,Cluster 4
Burning Spear,Columbus - Live 1982,3,Clean,0.606,0.406,G,0.628536730317046,0.11,0.376,0.981,0.859,145.0,Major,2020,4.875116666666667,Cluster 4
Burning Spear,Columbus,16,Clean,0.598,0.496,G,0.6868039585540425,0.116,0.219,0.352,0.889,172.0,Major,2013,6.887783333333333,Cluster 2
Burning Spear,Old Marcus,14,Clean,0.691,0.667,C,0.7052789333608951,0.0651,0.0608,0.344,0.861,81.0,Major,2013,6.468883333333333,Cluster 3
Burning Spear,Swell Headed,24,Clean,0.739,0.554,D,0.6821787550709284,0.114,0.0385,0.38,0.846,156.0,Minor,2013,5.61555,Cluster 2
Burning Spear,The Youth,14,Clean,0.754,0.583,G,0.6310689646262371,0.0675,0.106,0.342,0.68,81.0,Major,2013,6.859116666666667,Cluster 2
Burning Spear,All Over,7,Clean,0.91,0.384,E,0.6379421720368983,0.0855,0.0845,0.0935,0.558,126.0,Minor,2015,3.337683333333333,Cluster 2
Burning Spear,Musiya,7,Clean,0.743,0.399,A,0.5733185189013204,0.0451,0.149,0.123,0.538,127.0,Minor,2015,3.24045,Cluster 2
Burning Spear,Help Us,6,Clean,0.806,0.392,B,0.6020774656985608,0.0764,0.00432,0.327,0.726,138.0,Minor,2015,3.749333333333333,Cluster 2
Burning Spear,Irie Niya Keith,6,Clean,0.643,0.718,B,0.6079946254618744,0.107,0.227,0.297,0.808,172.0,Minor,2015,3.8590166666666654,Cluster 2
Burning Spear,In Those Days,8,Clean,0.773,0.384,B,0.6950724787473193,0.049,0.1,0.0919,0.695,117.0,Minor,2015,3.563683333333333,Cluster 2
Burning Spear,Jah Boto,7,Clean,0.777,0.346,G#/Ab,0.5330611612103046,0.0435,0.427,0.125,0.624,124.0,Major,2015,3.78235,Cluster 2
Burning Spear,Associates,6,Clean,0.787,0.458,C,0.6274514870416785,0.0661,0.00777,0.0803,0.585,130.0,Major,2015,3.93,Cluster 2
Burning Spear,Present,15,Clean,0.806,0.446,A#/Bb,0.6422831451383686,0.068,0.01,0.0917,0.409,110.0,Minor,2015,3.67345,Cluster 2
Burning Spear,Door Peep,14,Clean,0.596,0.576,E,0.6737035218728198,0.106,0.249,0.42,0.637,145.0,Minor,2013,6.489116666666667,Cluster 1
Burning Spear,Children Of Today,7,Clean,0.773,0.445,G,0.6268830262783907,0.129,0.0446,0.299,0.531,115.0,Minor,2015,4.846116666666667,Cluster 2
Burning Spear,Mister Garvey,7,Clean,0.782,0.376,A,0.5760833053409473,0.0473,0.0753,0.258,0.586,127.0,Minor,2015,4.8419,Cluster 2
Burning Spear,Civilized Reggae,10,Clean,0.84,0.385,B,0.6198806232397096,0.137,0.0298,0.0686,0.472,125.0,Minor,2015,5.8277833333333335,Cluster 2
Burning Spear,Marcus Senior,11,Clean,0.795,0.356,F#/Gb,0.6575023901191184,0.0619,0.0409,0.13,0.582,117.0,Minor,2015,5.1292333333333335,Cluster 2
Burning Spear,Institution,7,Clean,0.74,0.452,B,0.6430583189064882,0.0618,0.000973,0.251,0.693,138.0,Minor,2015,3.48345,Cluster 2
Burning Spear,Nayah Keith,8,Clean,0.612,0.61,B,0.6696467791529934,0.103,0.133,0.0718,0.771,171.0,Minor,2015,4.046116666666666,Cluster 2
Burning Spear,Marcus Children Suffer,10,Clean,0.746,0.39,G#/Ab,0.6282524999354022,0.208,0.0232,0.0647,0.323,115.0,Major,2015,4.656,Cluster 2
Burning Spear,Door Peep - Live 1982,3,Clean,0.569,0.617,F,0.698147334694194,0.0889,0.147,0.984,0.411,127.0,Major,2020,8.603666666666667,Cluster 1
Burning Spear,African Teacher - Live 1982,4,Clean,0.612,0.569,G,0.6750471564042273,0.0376,0.443,0.705,0.808,75.0,Minor,2020,7.3685,Cluster 4
Burning Spear,Slavery Days - Live 1982,3,Clean,0.615,0.416,A#/Bb,0.6642464019017597,0.043,0.191,0.97,0.592,132.0,Major,2020,5.261733333333333,Cluster 1
Burning Spear,Foggy Road - Live 1982,5,Clean,0.701,0.397,B,0.6593111289113975,0.078,0.169,0.938,0.6,124.0,Major,2020,5.537766666666666,Cluster 1
Burning Spear,The Wilderness - Live 1982,4,Clean,0.729,0.511,B,0.6478643962688302,0.0428,0.0812,0.905,0.624,145.0,Minor,2020,5.4041,Cluster 1
Burning Spear,Raid Them - Live 1982,4,Clean,0.733,0.587,A,0.6341179814475078,0.05,0.347,0.685,0.853,148.0,Major,2020,6.2469833333333336,Cluster 4
Burning Spear,Marcus Say Jah No Dead,8,Clean,0.703,0.534,G#/Ab,0.678406242732746,0.0534,0.00741,0.083,0.49,123.0,Major,2015,3.94435,Cluster 2
Burning Spear,Man in the Hills,13,Clean,0.714,0.552,C,0.655771168703651,0.0756,0.214,0.374,0.919,81.0,Major,2013,6.523116666666667,Cluster 2
Burning Spear,Let's Move,15,Clean,0.806,0.666,C#/Db,0.6910674142787008,0.0349,0.003,0.107,0.971,141.0,Major,2009,4.666883333333334,Cluster 3
Burning Spear,House Of Reggae,29,Clean,0.793,0.545,G,0.6739360740032557,0.167,0.00437,0.0859,0.888,139.0,Minor,2009,4.641783333333334,Cluster 2
Burning Spear,"Part Two- Door Peep- Record In Albuquerque, New Mexico",3,Clean,0.553,0.818,E,0.8773158316322576,0.0678,0.0922,0.846,0.607,136.0,Minor,2009,8.36045,Cluster 1
Burning Spear,Come In Peace,2,Clean,0.737,0.868,G#/Ab,0.7987648897961293,0.0372,0.0414,0.126,0.87,149.0,Major,2009,4.364883333333333,Cluster 3
Burning Spear,Part Two- Creation Rebel,4,Clean,0.738,0.631,G,0.831451383685176,0.0706,0.167,0.943,0.811,75.0,Major,2009,6.90955,Cluster 1
Burning Spear,Trust,5,Clean,0.803,0.628,F,0.8726906281491434,0.0794,0.019,0.0822,0.603,77.0,Minor,2009,3.95045,Cluster 3
Burning Spear,Slavery Days,0,Clean,0.721,0.446,A#/Bb,0.752306141960156,0.0895,0.0374,0.0752,0.811,143.0,Major,2022,3.563333333333333,Cluster 2
Burning Spear,Dub Been There,5,Clean,0.787,0.311,B,0.5413555205291853,0.0797,0.0816,0.0822,0.962,147.0,Minor,2009,4.93355,Cluster 2
Burning Spear,We Are Going,15,Clean,0.833,0.577,G#/Ab,0.796930311878246,0.0707,0.561,0.0704,0.924,133.0,Major,2009,4.07555,Cluster 3
Burning Spear,Throw Down Your Arms- Jamaica Version,5,Clean,0.862,0.613,F#/Gb,0.8253016717914265,0.139,0.011,0.081,0.63,128.0,Major,2009,4.095783333333333,Cluster 3
Burning Spear,Part Two- Happy Day,6,Clean,0.718,0.729,F,0.8534404795741712,0.0666,0.28,0.396,0.882,167.0,Major,2009,7.512883333333333,Cluster 3
Burning Spear,Repartition- Jamaica Version,3,Clean,0.826,0.62,G,0.8394356734968089,0.119,0.0326,0.146,0.684,78.0,Major,2009,3.69355,Cluster 3
Burning Spear,Pieces Of Dub,2,Clean,0.815,0.655,G,0.8388155344823132,0.0522,0.0077,0.126,0.614,139.0,Major,2009,3.414,Cluster 3
Burning Spear,Negril,4,Clean,0.644,0.859,F#/Gb,0.8813208961008759,0.122,0.219,0.12,0.721,147.0,Minor,2009,4.113783333333333,Cluster 3
Burning Spear,So Clean- Unreleased,3,Clean,0.956,0.534,A,0.7602387535205809,0.0873,0.709,0.218,0.974,133.0,Major,2009,2.49355,Cluster 4
Burning Spear,Part Two- Man In The Hills- Record In Australia,3,Clean,0.648,0.752,F,0.8201596857962327,0.192,0.0926,0.529,0.573,154.0,Minor,2009,7.32155,Cluster 1
Burning Spear,I Am In- Unreleased,3,Clean,0.823,0.735,A#/Bb,0.804604532182631,0.0573,0.0384,0.26,0.838,97.0,Major,2009,4.1353333333333335,Cluster 3
Burning Spear,Cry Blood- Jamaica Version,6,Clean,0.789,0.62,C#/Db,0.8309862794243043,0.066,0.063,0.0823,0.748,136.0,Major,2009,5.112,Cluster 3
Burning Spear,Part Two- Driver- Record in Australia,6,Clean,0.775,0.797,F,0.849021989095889,0.147,0.0242,0.745,0.817,79.0,Minor,2009,6.985333333333333,Cluster 1
Burning Spear,Part Two- Loving Day- Unreleased,7,Clean,0.772,0.557,B,0.8125113046174517,0.0517,0.0347,0.0878,0.762,93.0,Minor,2009,4.114883333333333,Cluster 3
Burning Spear,My Roots- Jamaica Version,7,Clean,0.708,0.786,A,0.8192036381488851,0.073,0.0151,0.361,0.702,142.0,Minor,2009,4.361116666666667,Cluster 3
Burning Spear,Business Dub,5,Clean,0.673,0.738,C,0.8060256840908504,0.0458,0.145,0.123,0.838,178.0,Major,2009,4.770666666666667,Cluster 3
Burning Spear,Institution- Jamaica Version,5,Clean,0.729,0.689,B,0.8210382160667683,0.0427,0.000401,0.218,0.627,138.0,Minor,2009,3.4873333333333334,Cluster 3
Burning Spear,Part Two- Marcus Garvey- Record in Australia,5,Clean,0.694,0.685,G,0.8478075501925015,0.109,0.0914,0.39,0.477,100.0,Major,2009,7.147333333333333,Cluster 1
Burning Spear,Burning Reggae,7,Clean,0.754,0.817,G#/Ab,0.8608821477481202,0.0889,0.109,0.096,0.803,88.0,Major,2009,4.45445,Cluster 3
Burning Spear,Jah Rasta- Unreleased,8,Clean,0.659,0.39,G,0.7501614945350249,0.0769,0.00422,0.314,0.807,154.0,Minor,2009,3.154,Cluster 2
Burning Spear,Experience,7,Clean,0.689,0.807,C#/Db,0.8847833389318105,0.0409,0.0775,0.164,0.895,74.0,Major,2009,4.199333333333334,Cluster 3
Burning Spear,Music Business- Unreleased,5,Clean,0.803,0.702,C,0.8357923567866463,0.0981,0.312,0.193,0.845,89.0,Major,2009,4.765333333333333,Cluster 3
Burning Spear,On the Inside,7,Clean,0.838,0.713,A#/Bb,0.8288674711247771,0.126,0.119,0.134,0.799,97.0,Minor,2009,4.362883333333333,Cluster 3
Burning Spear,Part Two- We Been There,3,Clean,0.66,0.687,E,0.9041368440091988,0.0654,0.24,0.977,0.819,164.0,Minor,2009,7.414216666666666,Cluster 1
Burning Spear,Pieces of Dub,5,Clean,0.764,0.303,G,0.5279191752151107,0.0812,0.00458,0.106,0.612,139.0,Major,2009,3.428,Cluster 2
Burning Spear,Jah Nuh Dead,12,Clean,0.649,0.469,G#/Ab,0.539856851244154,0.0625,0.021,0.883,0.786,151.0,Major,2009,5.605883333333334,Cluster 2
Burning Spear,Columbus Dub,10,Clean,0.642,0.216,G,0.5118213999638253,0.254,0.0821,0.0283,0.756,80.0,Major,2009,3.3146666666666667,Cluster 2
Burning Spear,Dub Him,10,Clean,0.705,0.417,C,0.5239657889977003,0.112,0.0141,0.0608,0.803,144.0,Major,2009,3.808883333333333,Cluster 2
Burning Spear,Dub Raid Dem,8,Clean,0.637,0.177,A#/Bb,0.49595617684297555,0.259,0.0642,0.298,0.599,82.0,Minor,2009,4.738883333333333,Cluster 2
Burning Spear,Teacher Dub,14,Clean,0.754,0.315,F#/Gb,0.5491589364615901,0.0653,0.0321,0.146,0.875,80.0,Minor,2009,4.454883333333333,Cluster 2
Burning Spear,Dub Is Good,6,Clean,0.612,0.192,F#/Gb,0.5080230485000388,0.116,0.00353,0.139,0.45,77.0,Minor,2009,3.4593333333333334,Cluster 2
Burning Spear,Civilized Dub,6,Clean,0.724,0.51,B,0.5256194930363556,0.0973,0.00226,0.0443,0.518,143.0,Minor,2009,3.2817833333333333,Cluster 2
Burning Spear,Man In The Hills,3,Clean,0.765,0.469,C,0.7414537092064805,0.222,0.417,0.13,0.818,139.0,Major,2020,3.862883333333333,Cluster 4
Burning Spear,Postman Dub,7,Clean,0.548,0.278,G#/Ab,0.5559287873698353,0.156,0.00736,0.0885,0.746,153.0,Major,2009,4.107116666666666,Cluster 2
Burning Spear,Dub Don't Cry,10,Clean,0.692,0.27,C#/Db,0.5044572491666881,0.0704,0.0462,0.0935,0.509,142.0,Major,2009,3.748666666666667,Cluster 2
Burning Spear,Dub Don't Change,4,Clean,0.76,0.63,C#/Db,0.7858194878685305,0.0949,0.0285,0.301,0.705,103.0,Major,2009,3.683116666666667,Cluster 3
Burning Spear,Dub Can,4,Clean,0.728,0.323,A,0.7286375029069017,0.313,0.00743,0.0847,0.624,82.0,Minor,2009,3.40045,Cluster 2
Burning Spear,Dub School Dub,4,Clean,0.839,0.374,B,0.6462623704813829,0.111,0.00304,0.0521,0.554,113.0,Minor,2009,3.865783333333333,Cluster 2
Burning Spear,Dub Rise Up,4,Clean,0.715,0.573,C#/Db,0.7527454070954238,0.0967,0.000331,0.178,0.597,137.0,Major,2009,3.802216666666667,Cluster 2
Burning Spear,Dub Is What I Am,4,Clean,0.649,0.406,G#/Ab,0.7238055864189556,0.175,0.221,0.291,0.703,85.0,Major,2009,3.786,Cluster 2
Burning Spear,Jah,6,Clean,0.832,0.553,E,0.6302937908581173,0.0746,0.023,0.0836,0.97,140.0,Minor,2009,2.3911166666666666,Cluster 2
Burning Spear,Dub Is Free,4,Clean,0.758,0.535,C#/Db,0.7620733314384641,0.0983,0.00778,0.144,0.782,155.0,Major,2009,3.272,Cluster 3
Burning Spear,Dub Rock and Roll,5,Clean,0.672,0.495,F,0.6974496783028863,0.1,0.000316,0.0716,0.411,131.0,Major,2009,4.350216666666666,Cluster 2
Burning Spear,Dub Not Guilty,7,Clean,0.756,0.425,G#/Ab,0.6371928373943825,0.118,4.7e-05,0.209,0.742,153.0,Major,2009,4.38755,Cluster 2
Burning Spear,Dub Ha Ha,6,Clean,0.621,0.475,A,0.7293868375494172,0.128,0.0223,0.0816,0.276,83.0,Major,2009,3.8431166666666665,Cluster 2
Burning Spear,Dub We Feel It,5,Clean,0.738,0.31,C#/Db,0.702927572930932,0.0913,0.000932,0.101,0.289,83.0,Major,2009,4.12155,Cluster 2
Burning Spear,Trust Dub,6,Clean,0.799,0.342,C,0.7148394098343712,0.203,0.000824,0.193,0.193,78.0,Minor,2009,3.894,Cluster 2
Burning Spear,Happy Day,11,Clean,0.644,0.371,A#/Bb,0.552052918529237,0.176,0.013,0.843,0.452,79.0,Major,2009,3.1817166666666665,Cluster 2
Burning Spear,Postman,12,Clean,0.721,0.428,G,0.6191829668484019,0.14,0.00182,0.322,0.655,153.0,Minor,2009,9.1951,Cluster 2
Burning Spear,Rocking Time,15,Clean,0.773,0.356,A,0.5969096405777629,0.0973,0.0304,0.316,0.826,81.0,Minor,2009,6.911133333333333,Cluster 2
Burning Spear,Old Marcus,11,Clean,0.674,0.489,F,0.5938606237564921,0.0664,0.00707,0.943,0.783,153.0,Minor,2009,7.066116666666667,Cluster 2
Burning Spear,Tumble Down,13,Clean,0.637,0.414,G#/Ab,0.5675047156404227,0.109,0.0309,0.0837,0.757,163.0,Major,2009,8.24425,Cluster 2
Burning Spear,Nyah Keith,12,Clean,0.734,0.495,F,0.6155913283894472,0.0906,0.19,0.914,0.926,87.0,Major,2009,4.9267,Cluster 2
Burning Spear,Dub Dready,6,Clean,0.745,0.287,F#/Gb,0.6787163122399937,0.163,0.00635,0.102,0.475,158.0,Major,2009,3.654883333333333,Cluster 2
Burning Spear,Hallelujah(Extended Mix),13,Clean,0.816,0.584,B,0.6614040980853207,0.0584,0.0129,0.0936,0.965,138.0,Minor,2009,6.542,Cluster 2
Burning Spear,Love to You,6,Clean,0.801,0.407,E,0.623937365959536,0.174,0.202,0.126,0.93,132.0,Major,2009,3.95845,Cluster 2
Burning Spear,We Been There,15,Clean,0.843,0.381,E,0.6256944265006072,0.113,0.119,0.0959,0.692,146.0,Minor,2009,3.710883333333333,Cluster 2
Burning Spear,Queen Of The Mountain,13,Clean,0.577,0.958,A,0.8926125939898194,0.0336,0.00903,0.949,0.928,77.0,Minor,2009,4.917783333333333,Cluster 1
Burning Spear,Creation,11,Clean,0.645,0.72,G,0.7657424872742307,0.105,0.335,0.365,0.853,154.0,Major,2009,9.606883333333334,Cluster 3
Burning Spear,Slavery Days,12,Clean,0.609,0.691,A#/Bb,0.7788429239554534,0.0978,0.137,0.973,0.611,79.0,Major,2009,7.855783333333333,Cluster 1
